                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    299,                0.57532,                0.50852,                0.97759,                0.51456,                0.64717,                 0.5954,                 0.3535,                 1.4818,                 1.7072,                 2.0492,              0.0003415,              0.0003415,              0.0003415
                    300,                0.58092,                0.52406,                 1.0065,                0.46944,                0.72092,                0.64448,                0.38571,                 1.4291,                 1.4858,                 2.0183,             0.00033985,             0.00033985,             0.00033985
                    301,                0.57143,                0.51975,                0.98842,                0.61727,                 0.5578,                0.64943,                0.38279,                 1.4639,                 1.5296,                 2.1273,              0.0003382,              0.0003382,              0.0003382
                    302,                 0.5682,                0.50427,                 0.9705,                0.66309,                0.56048,                0.65807,                0.38728,                  1.499,                 1.5129,                 2.1125,             0.00033655,             0.00033655,             0.00033655
                    303,                0.59676,                0.52486,                 1.0064,                0.50781,                0.68637,                0.65255,                0.39276,                  1.454,                 1.4323,                 1.9851,              0.0003349,              0.0003349,              0.0003349
                    304,                0.59358,                0.49397,                 1.0014,                0.63017,                0.56668,                 0.6534,                0.39699,                 1.3744,                  1.529,                 1.9191,             0.00033325,             0.00033325,             0.00033325
                    305,                0.58273,                 0.4949,                0.98221,                0.59584,                0.59167,                0.64873,                0.38236,                 1.3902,                 1.6021,                 1.9535,              0.0003316,              0.0003316,              0.0003316
                    306,                0.59184,                0.49909,                 1.0068,                0.61723,                0.55869,                0.66626,                0.39899,                 1.4842,                 1.5252,                 2.0059,             0.00032995,             0.00032995,             0.00032995
                    307,                0.58371,                0.47502,                0.96669,                0.61786,                 0.6345,                 0.6945,                0.40784,                 1.4124,                 1.4073,                 1.9804,              0.0003283,              0.0003283,              0.0003283
                    308,                0.58733,                  0.509,                0.97646,                0.58115,                0.62292,                0.63329,                0.37301,                 1.5171,                 1.6271,                 2.0936,             0.00032665,             0.00032665,             0.00032665
                    309,                0.56833,                0.49146,                0.97501,                0.60089,                0.59693,                0.59465,                0.34153,                 1.6068,                 1.8091,                 2.1942,               0.000325,               0.000325,               0.000325
                    310,                0.58603,                0.51044,                 1.0001,                0.56841,                0.63714,                0.63074,                0.37181,                  1.389,                 1.6055,                 2.0283,             0.00032335,             0.00032335,             0.00032335
